dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,followers_count,impression_count
0,0,0,0,0,1,1,0,0,51,0,450951,20348
0,0,0,0,0,1,1,0,0,76,1,450951,17876
0,0,0,0,0,1,1,0,0,54,1,450951,15871
1,1,0,0,0,1,1,1,0,122,1,450951,26965
0,0,0,0,0,1,1,0,0,79,1,450951,13658
0,0,0,0,0,1,1,1,0,81,0,450951,17142
0,0,0,0,0,1,1,0,0,63,1,450951,120132
0,0,0,0,0,1,1,1,0,91,0,450951,12578
0,0,0,0,0,1,1,0,0,84,0,450951,11349
0,0,0,0,0,1,1,1,0,57,0,450951,13327
1,1,0,0,0,1,1,0,0,74,0,450951,16589
0,0,0,0,0,1,1,0,0,72,1,450951,14772
0,0,0,0,0,1,1,0,0,60,1,450951,15237
0,0,0,0,0,1,1,0,0,36,1,450951,22422
0,0,0,0,0,1,1,0,0,41,1,450951,16919
0,0,0,0,0,1,1,0,0,83,1,450951,16175
0,0,0,0,0,1,1,0,0,38,1,450951,16878
0,0,0,0,0,1,1,0,0,60,1,450951,127208
0,0,0,0,0,1,1,0,0,50,1,450951,24694
0,0,0,0,0,1,1,1,0,56,1,450951,17001
0,0,0,0,0,1,1,0,0,99,0,450951,15547
0,0,0,0,0,1,1,0,0,67,1,450951,45356
0,0,0,0,0,1,2,0,0,76,1,450951,55317
0,0,0,0,0,1,2,1,0,106,0,450951,15759
0,0,0,0,0,1,0,0,0,108,1,450951,31200
1,1,0,0,0,1,0,1,0,204,1,450951,35370
0,0,0,0,0,1,1,0,0,93,0,450951,58300
1,1,0,0,0,1,1,0,0,157,1,450951,169533
0,0,0,0,0,1,1,0,0,94,0,450951,50058
0,0,0,0,0,1,1,0,0,89,0,450951,26969
0,0,0,0,0,1,1,0,0,102,0,450951,27072
0,0,0,0,0,1,1,0,0,83,0,450951,32477
0,0,0,0,0,1,1,0,0,133,0,450951,18881
0,0,0,0,0,1,1,0,0,108,0,450951,19382
0,0,0,0,0,1,1,1,0,86,0,450951,15958
0,0,0,0,0,1,1,0,0,73,0,450951,16446
0,0,0,0,0,1,1,0,0,106,0,450951,24771
0,0,0,0,0,1,1,0,0,77,0,450951,14646
0,0,0,0,0,1,1,0,0,89,0,450951,18989
0,0,0,0,0,1,1,0,0,70,0,450951,13289
0,0,0,0,0,1,1,0,0,85,0,450951,15419
0,0,0,0,0,1,1,0,0,56,0,450951,25222
0,0,0,0,0,1,1,0,0,53,0,450951,56354
0,0,0,0,0,1,1,1,0,105,0,450951,19162
1,1,0,0,0,1,1,1,0,126,0,450951,21034
0,0,0,0,0,1,1,0,0,64,1,450951,127983
0,0,0,0,0,1,1,0,0,74,0,450951,12311
0,0,0,0,0,1,1,0,0,58,0,450951,16467
0,0,0,0,0,1,1,1,0,77,0,450951,12102
0,0,0,0,0,1,1,0,0,75,1,450951,13810
0,0,0,0,0,1,1,0,0,69,0,450951,13866
0,0,0,0,0,1,1,0,0,65,1,450951,13121
0,0,0,0,0,1,1,0,0,137,1,450951,28683
0,0,0,0,0,1,1,0,0,86,1,450951,15860
0,0,0,0,0,1,1,0,0,61,0,450951,9966
0,0,0,0,0,1,1,0,0,73,1,450951,12437
0,0,0,0,0,1,1,0,0,119,1,450951,15487
0,0,0,0,0,1,1,0,0,65,1,450951,12917
0,0,0,0,0,1,1,1,0,55,0,450951,13180
0,0,0,0,0,1,1,1,0,108,0,450951,13031
0,0,0,0,0,1,1,1,0,82,1,450951,15251
1,1,0,0,0,1,1,2,0,185,0,450951,13081
0,0,0,0,0,1,1,0,0,67,1,450951,68390
0,0,0,0,0,1,1,0,0,111,1,450951,12978
1,1,0,0,0,1,1,0,0,199,1,450951,39860
0,0,0,0,0,1,1,0,0,92,0,450951,13081
0,0,0,0,0,1,1,1,0,71,0,450951,12893
0,0,0,0,0,1,1,1,0,66,0,450951,11621
0,0,0,0,0,1,1,0,1,93,0,450951,41854
0,0,0,0,0,1,1,0,0,62,0,450951,73912
1,1,0,0,0,1,1,0,0,86,1,450951,11573
0,0,0,0,0,1,1,0,0,85,0,450951,10224
0,0,0,0,0,1,1,0,0,55,0,450951,9042
1,1,0,0,0,1,1,0,0,161,0,450951,10030
0,0,0,0,0,1,1,0,0,77,0,450951,9661
0,0,0,0,0,1,1,0,0,90,1,450951,12861
1,1,0,0,0,1,1,0,0,90,1,450951,18447
0,0,0,0,0,1,1,0,0,78,1,450951,17364
0,0,0,0,0,1,1,0,0,47,1,450951,15120
0,0,0,0,0,1,1,0,0,38,1,450951,14728
1,1,0,0,0,1,1,0,0,87,1,450951,505710
0,0,0,0,0,1,1,1,0,56,1,450951,24847
0,0,0,0,0,1,1,0,0,99,1,450951,34957
0,0,0,0,0,1,1,1,0,102,0,450951,12703
0,0,0,0,0,1,1,1,0,158,1,450951,59531
1,1,0,0,0,1,0,0,0,186,1,450951,49093
0,0,0,0,0,1,2,0,0,130,1,450951,42293
0,0,0,0,0,1,1,0,0,57,1,450951,90747
0,0,0,0,0,1,2,1,0,103,0,450951,17024
0,0,0,0,0,1,0,0,0,229,1,450951,25443
0,0,0,0,0,1,1,0,0,118,0,450951,16689
1,1,0,0,0,1,1,0,0,81,0,450951,13660
0,0,0,0,0,1,0,2,0,157,0,450951,17025
0,1,0,0,0,1,1,0,0,90,0,450951,24249
0,0,0,0,0,1,1,3,0,122,1,450951,59992
0,0,0,0,0,1,0,1,0,87,1,450951,130194
0,1,0,0,0,1,0,0,0,143,1,450951,43697
0,1,0,0,0,1,1,0,0,79,1,450951,91668
0,0,0,0,0,1,1,1,0,50,1,450951,39411
0,0,0,0,0,1,1,0,0,192,1,450951,25754
0,0,0,0,0,1,1,0,0,54,0,450951,12044
0,1,0,0,0,1,1,0,0,134,1,450951,74147
0,0,0,0,0,1,1,1,0,105,0,450951,14878
0,0,0,0,0,1,1,0,0,65,1,450951,13719
0,0,0,0,0,1,1,0,0,87,1,450951,12889
0,0,0,0,0,1,1,0,0,78,1,450951,13309
0,0,0,0,0,1,1,1,0,57,0,450951,14657
0,0,0,0,0,1,1,1,0,191,0,450951,11386
0,0,0,0,0,1,1,0,0,71,1,450951,45041
0,0,0,0,0,1,1,0,0,140,1,450951,14502
0,0,0,0,0,1,1,0,0,112,0,450951,16526
0,0,0,0,0,1,1,1,1,93,0,450951,14781
0,0,0,0,0,1,1,0,0,83,0,450951,25211
0,0,0,0,0,1,1,0,0,56,1,450951,10314
0,1,0,0,0,1,1,0,0,146,1,450951,26421
0,0,0,0,0,1,1,1,0,153,0,450951,11935
0,0,0,0,0,1,1,0,0,68,1,450951,57645
0,0,0,0,0,1,1,1,0,93,0,450951,13081
0,0,0,0,0,1,1,0,0,136,1,450951,14494
0,0,0,0,0,1,1,0,0,115,1,450951,17613
0,1,0,0,0,1,1,0,0,107,1,450951,18612
0,0,0,0,0,1,1,0,0,69,1,450951,13840
0,0,0,0,0,1,1,0,0,80,1,450951,11214
0,0,0,0,0,1,1,0,0,48,1,450951,15800
0,0,0,0,0,1,1,1,0,94,0,450951,11282
0,0,0,0,0,1,1,0,0,36,1,450951,20050
0,0,0,0,0,1,1,0,0,41,0,450951,10602
0,0,0,0,0,1,1,0,0,55,1,450951,14739
0,1,0,0,0,1,1,0,0,72,1,450951,114296
0,0,0,0,0,1,2,0,0,80,1,450951,19673
0,0,0,0,0,1,2,0,0,86,1,450951,27386
0,1,0,0,0,1,1,0,0,93,1,450951,91808
0,0,0,0,0,1,2,2,0,124,1,450951,40988
0,0,0,0,0,1,2,1,0,98,0,450951,26599
0,0,0,0,0,1,0,0,1,160,1,450951,19407
0,0,0,0,0,1,1,1,0,163,0,450951,14832
0,0,0,0,0,0,1,0,0,136,1,450951,45783
0,0,0,0,0,1,1,1,0,113,1,450951,74687
0,0,0,0,0,1,1,0,0,153,0,450951,31664
0,0,0,0,0,1,0,0,1,115,0,450951,57935
0,0,0,0,0,1,0,0,0,92,1,450951,145752
0,1,0,0,0,0,1,0,0,206,1,450951,70566
0,0,0,0,0,1,1,0,0,73,1,450951,25400
0,0,0,0,0,1,1,0,0,72,1,450951,19822
0,0,0,0,0,1,1,0,0,72,1,450951,17918
0,0,0,0,0,1,1,0,0,75,1,450951,24297
0,0,0,0,0,1,1,1,0,90,0,450951,18282
0,0,0,0,0,1,1,1,0,127,0,450951,16051
1,1,0,0,0,1,1,0,0,95,1,450951,238211
0,0,0,0,0,1,1,0,0,50,0,450951,13450
0,0,0,0,0,1,1,1,0,81,0,450951,11795
0,0,0,0,0,1,1,0,0,56,1,450951,19856
1,1,0,0,0,1,1,0,0,108,1,450951,56653
0,0,0,0,0,1,1,0,0,60,0,450951,56526
0,0,0,0,0,1,1,0,0,45,0,450951,50556
0,0,0,0,0,1,1,0,0,53,0,450951,21932
0,0,0,0,0,0,1,1,0,74,0,450951,12668
0,0,0,0,0,1,1,0,0,126,0,450951,35362
0,0,0,0,0,1,1,1,0,112,0,450951,13952
0,0,0,0,0,1,1,0,0,77,0,450951,14715
0,0,0,0,0,1,1,1,0,61,0,450951,17001
0,0,0,0,0,1,1,0,0,51,0,450951,64792
0,0,0,0,0,1,1,0,0,45,0,450951,19531
0,0,0,0,0,1,1,0,0,79,1,450951,22101
0,0,0,0,0,1,1,0,0,58,1,450951,26153
1,1,0,0,0,1,1,0,0,72,1,450951,114006
0,0,0,0,0,1,0,0,0,25,1,450951,13962
0,0,0,0,0,1,1,0,0,60,1,450951,25791
0,0,0,0,0,1,2,0,0,87,1,450951,19183
0,0,0,0,0,1,0,1,0,126,0,450951,17125
0,0,0,0,0,1,1,1,0,134,1,450951,34990
1,1,0,0,0,1,0,0,0,138,3,450951,35820
1,1,0,0,0,1,1,1,0,91,1,450951,14132
0,0,0,0,0,1,1,0,0,69,1,450951,41374
1,1,0,0,0,1,1,0,0,83,1,450951,24219
0,0,0,0,0,1,1,0,0,59,1,450951,21270
0,0,0,0,0,1,1,1,0,127,1,450951,45162
0,0,0,0,0,1,0,0,0,36,2,450951,14872
0,0,0,0,0,1,0,1,0,49,1,450951,17823
0,0,0,0,0,1,0,1,0,168,0,450951,22104
0,0,0,0,0,1,0,0,1,63,0,450951,74178
0,0,0,0,0,1,0,0,0,41,2,450951,25220
0,0,0,0,0,1,0,1,0,127,0,450951,47384
1,1,0,0,0,1,0,0,0,90,1,450951,45796
0,0,0,0,0,1,1,1,0,135,1,450951,57500
0,0,0,0,0,1,0,0,0,90,2,450951,29701
1,1,0,0,0,1,1,0,0,127,0,450951,19184
0,0,0,0,0,1,0,0,0,217,1,450951,65112
0,0,0,0,0,1,1,0,0,124,0,450951,26454
1,1,0,0,0,1,0,0,0,192,1,450951,103404
0,0,0,0,0,1,1,0,0,47,0,450951,18522
0,0,0,0,0,1,1,0,0,76,1,450951,17554
0,0,0,0,0,1,1,0,0,94,1,450951,18526
1,1,0,0,0,1,1,0,0,79,1,450951,20914
0,0,0,0,0,1,1,0,0,71,0,450951,19638
0,0,0,0,0,1,1,0,0,74,1,450951,17970
0,0,0,0,0,1,1,0,0,87,0,450951,16652
1,1,0,0,0,1,1,1,0,128,1,450951,40906
0,0,0,0,0,1,1,0,0,55,1,450951,26399
1,1,0,0,0,1,1,0,0,149,1,450951,75434
0,0,0,0,0,1,1,1,0,84,0,450951,28063
0,0,0,0,0,1,1,0,0,59,0,450951,22766
0,0,0,0,0,1,1,0,0,47,0,450951,195914
0,0,0,0,0,1,1,0,0,61,0,450951,70971
0,0,0,0,0,1,1,0,0,52,0,450951,29492
0,0,0,0,0,1,1,1,0,105,0,450951,19696
0,0,0,0,0,1,1,1,0,119,0,450951,14840
0,0,0,0,0,1,1,0,0,104,1,450951,21898
0,0,0,0,0,1,1,0,0,70,1,450951,19542
0,0,0,0,0,1,1,0,0,144,1,450951,38359
0,0,0,0,0,1,1,0,0,51,1,450951,19433
0,0,0,0,0,1,1,1,0,90,0,450951,17334
0,0,0,0,0,1,1,0,0,41,2,450951,19407
1,1,0,0,0,1,2,0,0,83,1,450951,199183
0,0,0,0,0,1,1,0,0,52,2,450951,19178
0,0,0,0,0,1,1,0,0,56,2,450951,16738
1,1,0,0,0,1,1,1,0,111,0,450951,14683
0,0,0,0,0,1,2,2,0,119,1,450951,21928
0,0,0,0,0,1,1,0,0,75,1,450951,42670
0,0,0,0,0,1,1,0,0,56,0,450951,19639
0,0,0,0,0,1,1,0,0,86,1,450951,26997
0,0,0,0,0,1,1,0,0,136,0,450951,12651
0,0,0,0,0,1,1,1,0,114,0,450951,13296
0,0,0,0,0,1,0,0,0,36,2,450951,25147
0,0,0,0,0,1,1,0,0,44,2,450951,18740
0,0,0,0,0,1,1,1,0,121,0,450951,13792
1,1,0,0,0,1,0,1,0,139,1,450951,25382
1,1,0,0,0,1,0,1,0,281,0,450951,39658
0,0,0,0,0,1,0,1,0,49,1,450951,18717
0,0,0,0,0,1,0,0,0,43,2,450951,27524
0,0,0,0,0,1,0,0,0,94,3,450951,37698
0,0,0,0,0,1,0,0,0,166,1,450951,28936
1,1,0,0,0,1,0,0,0,228,1,450951,19558
0,0,0,0,0,1,0,0,0,151,1,450951,33271
0,0,0,0,0,1,1,0,0,54,0,450951,12000
1,1,0,0,0,1,0,1,0,230,1,450951,22410
0,0,0,0,0,1,1,3,0,263,1,450951,30883
1,1,0,0,0,1,0,1,0,103,0,450951,19283
1,1,0,0,0,1,1,1,0,156,0,450951,17562
1,1,0,0,0,1,1,0,0,91,1,450951,39760
0,0,0,0,0,1,2,0,0,138,0,450951,55187
0,0,0,0,0,1,1,0,0,108,1,450951,79685
0,0,0,0,0,1,1,0,0,45,0,450951,93873
0,0,0,0,0,1,1,0,0,97,1,450951,20347
0,0,0,0,0,1,1,0,0,46,0,450951,53932
0,0,0,0,0,1,1,0,0,78,1,450951,14125
0,0,0,0,0,1,1,0,0,82,0,450951,23896
0,0,0,0,0,1,1,0,0,77,0,450951,14937
0,0,0,0,0,1,1,0,0,83,1,450951,16428
0,0,0,0,0,1,1,0,0,88,0,450951,14219
0,0,0,0,0,1,1,0,0,68,1,450951,12869
0,0,0,0,0,1,1,0,0,51,0,450951,15842
0,0,0,0,0,1,1,0,0,76,1,450951,13843
0,0,0,0,0,1,1,0,0,41,0,450951,45735
0,0,0,0,0,1,1,1,0,93,0,450951,15142
0,0,0,0,0,1,1,0,0,71,0,450951,20733
0,0,0,0,0,1,1,0,0,78,1,450951,14751
1,1,0,0,0,1,1,1,0,145,1,450951,21126
0,0,0,0,0,1,1,1,0,130,0,450951,13717
1,1,0,0,0,1,1,1,0,155,1,450951,144678
0,0,0,0,0,1,1,0,0,105,0,450951,24553
0,0,0,0,0,1,1,1,1,131,0,450951,17512
0,0,0,0,0,1,1,0,0,75,0,450951,34126
0,0,0,0,0,1,1,0,0,111,0,450951,14050
0,0,0,0,0,1,1,1,0,156,0,450951,24585
0,0,0,0,0,1,1,0,0,93,1,450951,93943
0,0,0,0,0,1,1,0,0,85,1,450951,18808
0,0,0,0,0,1,1,0,0,41,2,450951,14914
0,0,0,0,0,1,1,0,0,56,2,450951,14697
0,0,0,0,0,1,2,0,0,109,0,450951,10126
0,0,0,0,0,1,1,1,0,60,1,450951,14974
0,0,0,0,0,1,1,0,0,56,1,450951,112384
1,1,0,0,0,1,1,0,0,68,2,450951,25237
0,0,0,0,0,1,1,0,0,48,1,450951,17059
0,0,0,0,0,1,1,0,0,46,2,450951,26318
0,0,0,0,0,1,0,0,0,46,1,450951,13288
0,0,0,0,0,1,2,0,0,55,1,450951,11651
0,0,0,0,0,1,1,0,0,93,1,450951,30087
1,1,0,0,0,1,1,0,0,120,0,450951,12654
0,0,0,0,0,1,0,0,0,186,1,450951,25198
0,0,0,0,0,1,1,0,0,103,1,450951,72057
0,0,0,0,0,1,1,1,1,182,1,450951,12590
0,0,0,0,0,1,1,1,0,128,1,450951,25530
0,0,0,0,0,1,2,0,0,112,0,450951,14376
1,1,0,0,0,1,0,1,1,196,0,450951,18509
1,1,0,0,0,1,0,0,0,127,1,450951,35866
0,0,0,0,0,1,0,1,0,125,0,450951,24661
0,0,0,0,0,1,1,0,0,115,0,450951,13059
0,0,0,0,0,1,1,1,0,139,1,450951,43886
0,0,0,0,0,1,1,0,0,118,1,450951,36835
0,0,0,0,0,1,1,1,0,124,0,450951,39475
0,0,0,0,0,1,1,2,0,85,1,450951,69819
0,0,0,0,0,1,1,1,0,100,1,450951,69227
1,1,0,0,0,1,1,0,0,145,0,450951,12079
0,0,0,0,0,1,1,1,0,53,1,450951,21046
0,0,0,0,0,1,1,0,0,61,1,450951,34168
1,1,0,0,0,1,1,0,0,134,1,450951,50156
1,1,0,0,0,1,1,0,0,163,0,450951,18251
0,0,0,0,0,1,1,0,0,47,1,450951,12961
1,1,0,0,0,1,1,0,0,82,1,450951,12195
0,0,0,0,0,1,1,0,0,74,1,450951,11183
0,0,0,0,0,1,1,0,0,49,1,450951,15946
0,0,0,0,0,1,1,0,0,86,1,450951,57524
0,0,0,0,0,1,1,0,0,78,1,450951,12821
1,1,0,0,0,1,1,1,0,190,1,450951,18184
0,0,0,0,0,1,1,0,0,100,1,450951,9852
0,0,0,0,0,1,1,0,0,134,1,450951,9815
0,0,0,0,0,1,1,1,0,80,0,450951,10844
0,0,0,0,0,1,1,1,0,130,0,450951,12095
0,0,0,0,0,1,1,0,0,84,0,450951,9858
0,0,0,0,0,1,1,0,0,77,1,450951,51143
0,0,0,0,0,1,1,1,0,96,0,450951,15230
1,1,0,0,0,1,1,0,0,197,0,450951,8590
0,0,0,0,0,1,1,0,0,63,1,450951,41496
0,0,0,0,0,1,1,0,0,76,1,450951,11114
0,0,0,0,0,1,1,1,0,119,1,450951,9692
0,0,0,0,0,1,1,0,0,42,0,450951,9374
1,1,0,0,0,1,1,0,0,119,1,450951,30947
1,1,0,0,0,1,2,0,0,81,1,450951,84179
0,0,0,0,0,1,1,0,0,41,1,450951,24343
0,0,0,0,0,1,1,0,0,71,1,450951,19572
0,0,0,0,0,1,1,0,0,143,0,450951,13956
0,0,0,0,0,1,2,0,0,173,0,450951,9297
1,1,0,0,0,1,1,0,0,165,0,450951,14596
0,0,0,0,0,1,0,2,1,230,1,450951,46676
1,1,0,0,0,1,0,0,2,194,0,450951,18606
0,0,0,0,0,1,1,1,0,192,1,450951,35985
1,1,0,0,0,1,1,0,0,186,0,450951,12108
1,1,0,0,0,1,0,1,0,253,0,450951,33033
0,0,0,0,0,1,1,0,0,206,1,450951,125553
0,0,0,0,0,1,1,2,0,111,1,450951,23378
1,1,0,0,0,1,0,1,0,164,1,450951,105362
1,1,0,0,0,1,0,1,0,110,1,450951,144454
1,1,0,0,0,1,0,1,0,175,0,450951,30510
0,0,0,0,0,1,2,0,0,188,0,450951,23649
1,1,0,0,0,1,0,1,0,180,0,450951,19986
0,0,0,0,0,1,0,0,0,191,1,450951,57419
0,0,0,0,0,1,2,1,0,127,0,450951,14215
1,1,0,0,0,1,1,1,0,133,0,450951,18297
0,0,0,0,0,1,2,0,0,139,1,450951,23382
1,1,0,0,0,1,1,0,0,107,0,450951,14411
1,1,0,0,0,1,1,1,0,235,1,450951,22149
1,1,0,0,0,1,1,1,0,161,0,450951,18945
0,0,0,0,0,1,2,0,0,136,0,450951,17145
0,0,0,0,0,1,1,0,0,139,1,450951,67347
0,0,0,0,0,1,1,0,0,96,1,450951,16163
0,0,0,0,0,1,1,1,0,100,0,450951,15304
0,0,0,0,0,1,1,0,0,95,1,450951,13935
1,1,0,0,0,1,1,0,0,79,1,450951,11063
0,0,0,0,0,1,1,1,0,137,0,450951,19579
0,0,0,0,0,1,1,0,0,112,1,450951,37560
0,0,0,0,0,1,1,1,0,92,0,450951,13739
0,0,0,0,0,1,1,0,0,47,0,450951,13778
0,0,0,0,0,1,1,0,0,156,1,450951,10774
0,0,0,0,0,1,1,0,0,76,1,450951,10296
0,0,0,0,0,1,1,0,0,108,0,450951,40472
0,0,0,0,0,1,1,1,0,86,0,450951,10052
0,0,0,0,0,1,1,1,0,85,0,450951,10587
0,0,0,0,0,1,1,0,0,75,1,450951,12150
0,0,0,0,0,1,1,0,0,86,1,450951,19986
0,0,0,0,0,1,1,0,0,168,1,450951,37505
0,0,0,0,0,1,1,1,0,72,0,450951,20378
0,0,0,0,0,1,1,0,0,103,1,450951,18700
0,0,0,0,0,1,1,0,0,44,0,450951,77614
0,0,0,0,0,1,1,0,0,74,0,450951,10040
0,0,0,0,0,1,1,1,0,108,0,450951,15093
0,0,0,0,0,1,1,0,0,90,0,450951,10399
0,0,0,0,0,1,1,1,0,130,0,450951,10291
0,0,0,0,0,1,1,0,0,96,0,450951,17816
0,0,0,0,0,1,1,0,0,51,0,450951,40660
0,0,0,0,0,1,1,1,0,102,0,450951,10879
0,0,0,0,0,1,1,0,0,67,0,450951,13074
0,0,0,0,0,1,2,0,0,73,1,450951,10771
0,0,0,0,0,1,2,1,0,152,1,450951,12702
0,0,0,0,0,1,2,0,0,68,2,450951,20324
0,0,0,0,0,1,2,0,0,64,2,450951,22493
0,0,0,0,0,1,2,0,0,86,1,450951,92632
0,0,0,0,0,1,2,0,0,73,1,450951,18901
1,1,0,0,0,1,2,0,0,104,2,450951,16257
0,0,0,0,0,1,2,0,0,69,2,450951,14945
0,0,0,0,0,1,0,0,0,169,1,450951,80694
0,0,0,0,0,1,2,0,0,203,1,450951,15884
0,0,0,0,0,1,1,0,0,121,0,450951,10948
0,0,0,0,0,1,1,0,0,113,0,450951,9903
1,1,0,0,0,1,0,0,1,182,0,450951,24628
0,0,0,0,0,1,1,1,0,133,0,450951,9654
0,0,0,0,0,1,1,0,0,95,1,450951,41901
0,0,0,0,0,1,1,1,0,134,1,450951,58595
0,0,0,0,0,1,1,2,0,119,1,450951,28810
0,0,0,0,0,1,0,0,0,79,4,450951,66462
0,0,0,0,0,1,0,0,0,130,1,450951,725216
0,0,0,0,0,1,1,0,0,163,0,450951,21520
1,1,0,0,0,1,0,0,0,167,1,450951,38176
0,0,0,0,0,1,2,1,0,126,0,450951,11917
1,1,0,0,0,1,0,1,0,177,1,450951,17083
0,0,0,0,0,1,0,0,0,66,2,450951,26436
0,0,0,0,0,1,0,1,0,134,1,450951,27274
1,1,0,0,0,1,0,1,0,180,0,450951,17389
0,0,0,0,0,1,0,0,0,34,2,450951,19837
0,0,0,0,0,1,0,0,0,58,1,450951,79542
1,1,0,0,0,1,1,0,0,113,1,450951,21993
1,1,0,0,0,1,1,0,0,159,0,450951,19361
1,1,0,0,0,1,1,0,0,174,0,450951,16323
1,1,0,0,0,1,1,1,0,162,1,450951,89826
0,0,0,0,0,1,1,0,0,104,1,450951,18128
0,0,0,0,0,1,1,1,0,71,0,450951,22737
0,0,0,0,0,1,1,0,0,76,1,450951,12654
0,0,0,0,0,1,1,1,0,103,0,450951,11667
0,0,0,0,0,1,1,0,0,47,0,450951,17323
1,1,0,0,0,1,1,1,0,166,1,450951,23485
0,0,0,0,0,1,1,2,0,86,0,450951,14953
0,0,0,0,0,1,1,0,0,99,1,450951,12269
0,0,0,0,0,1,1,0,0,51,0,450951,72810
0,0,0,0,0,1,1,0,0,132,1,450951,14431
0,0,0,0,0,1,1,0,0,110,1,450951,32556
0,0,0,0,0,1,1,0,0,87,1,450951,10077
0,0,0,0,0,1,1,0,0,93,1,450951,15087
0,0,0,0,0,1,1,0,0,68,0,450951,14856
0,0,0,0,0,1,1,0,0,64,0,450951,16600
0,0,0,0,0,1,1,0,0,49,0,450951,21723
0,0,0,0,0,1,1,0,0,89,0,450951,12067
0,0,0,0,0,1,1,0,0,52,1,450951,17075
0,0,0,0,0,1,2,0,0,50,1,450951,9041
0,0,0,0,0,1,1,0,0,63,1,450951,11019
0,0,0,0,0,1,1,0,0,58,2,450951,18914
1,1,0,0,0,1,1,0,0,74,1,450951,143550
0,0,0,0,0,1,1,0,0,38,1,450951,19739
1,1,0,0,0,1,1,1,0,88,2,450951,22622
0,0,0,0,0,1,1,0,0,53,2,450951,18124
0,0,0,0,0,1,0,0,0,286,1,450951,45107
0,0,0,0,0,1,1,1,0,66,1,450951,25871
0,0,0,0,0,1,1,0,0,122,1,450951,47226
0,0,0,0,0,1,1,0,0,124,0,450951,10483
1,1,0,0,0,1,1,0,0,186,0,450951,17055
0,0,0,0,0,1,1,0,0,69,2,450951,81845
0,0,0,0,0,1,1,1,0,105,1,450951,55353
0,0,0,0,0,1,1,1,0,135,1,450951,36544
0,0,0,0,0,1,1,2,0,152,1,450951,26969
1,1,0,0,0,1,1,1,0,212,0,450951,14313
0,0,0,0,0,1,1,1,0,138,0,450951,17358
0,0,0,0,0,1,0,1,0,275,0,450951,50150
1,1,0,0,0,1,0,1,0,160,1,450951,23346
0,0,0,0,0,1,0,1,0,176,1,450951,26028
0,0,0,0,0,1,0,0,0,55,3,450951,21935
0,0,0,0,0,1,0,0,0,53,3,450951,12715
0,0,0,0,0,1,0,0,0,66,3,450951,51569
1,1,0,0,0,1,1,0,0,117,0,450951,16915
0,0,0,0,0,1,0,0,0,54,2,450951,18874
0,0,0,0,0,1,0,0,0,73,1,450951,40697
0,0,0,0,0,1,0,1,0,131,0,450951,12454
1,1,0,0,0,1,2,1,0,170,1,450951,10437
0,0,0,0,0,1,1,0,0,121,1,450951,65125
0,0,0,0,0,1,0,0,0,184,1,450951,50934
0,0,0,0,0,1,1,0,0,100,0,450951,18616
0,0,0,0,0,1,0,1,0,127,1,450951,177321
0,0,0,0,0,1,1,2,0,102,1,450951,131038
1,1,0,0,0,1,0,1,0,165,1,450951,17569
1,1,0,0,0,1,1,0,0,90,1,450951,38114
1,1,0,0,0,1,1,0,0,159,1,450951,25789
0,0,0,0,0,1,1,0,0,49,1,450951,37937
1,1,0,0,0,1,1,0,0,175,0,450951,16188
0,0,0,0,0,1,1,0,0,48,1,450951,33373
0,0,0,0,0,1,1,0,0,141,1,450951,72233
0,0,0,0,0,1,1,0,0,124,0,450951,11594
0,0,0,0,0,1,1,1,0,126,0,450951,18179
0,0,0,0,0,1,1,0,0,54,0,450951,49014
0,0,0,0,0,1,1,0,0,77,1,450951,18732
0,0,0,0,0,1,1,1,0,60,0,450951,19832
0,0,0,0,0,1,1,0,0,90,1,450951,17501
0,0,0,0,0,1,1,0,0,74,1,450951,22228
0,0,0,0,0,1,1,0,0,117,1,450951,13468
1,1,0,0,0,1,1,1,0,169,0,450951,13598
0,0,0,0,0,1,1,0,0,63,1,450951,112179
1,1,0,0,0,1,1,0,1,87,0,450951,15058
1,1,0,0,0,1,1,0,0,74,0,450951,24111
0,0,0,0,0,1,1,0,0,86,0,450951,13128
0,0,0,0,0,1,1,1,0,92,0,450951,11309
0,0,0,0,0,1,2,0,0,95,1,450951,9357
1,1,0,0,0,1,1,0,0,157,1,450951,26620
0,0,0,0,0,1,1,1,0,105,0,450951,15144
0,0,0,0,0,1,1,0,0,47,1,450951,12955
0,0,0,0,0,1,1,0,0,97,0,450951,14861
0,0,0,0,0,1,1,1,0,149,0,450951,14446
0,0,0,0,0,1,1,0,0,69,1,450951,17355
0,0,0,0,0,1,1,1,0,101,0,450951,11253
0,0,0,0,0,1,1,0,0,45,1,450951,36996
0,0,0,0,0,1,1,0,0,119,1,450951,10933
0,0,0,0,0,1,1,0,0,70,2,450951,14288
0,0,0,0,0,1,1,0,0,44,1,450951,11842
0,0,0,0,0,1,1,0,0,45,1,450951,47234
1,1,0,0,0,1,1,0,0,84,2,450951,15918
0,0,0,0,0,1,2,1,0,111,0,450951,9516
0,0,0,0,0,1,1,1,0,54,1,450951,14215
1,1,0,0,0,1,1,0,0,75,1,450951,101769
0,0,0,0,0,1,1,0,0,40,2,450951,19056
